az,mail,site,name,address,phone,categories,rating,reviews,latitude,longitude,placeid,website,claimed,opening_hours,addr1,addr2,addr3,addr4,addr5,addr6,addr7,thumbnail,search_string,state,upname,similar
ChIJhZ3FhRB5nEcRtis_mDv_8xc,kempten@enchilada.de,https://kempten.enchilada.de/,Enchilada Kempten,"Hirnbeinstraße 6, 87435 Kempten (Allgäu), Germany",+49 831 99098920,Mexican restaurant,4.0,1305.0,47.7227074,10.3140105,ChIJhZ3FhRB5nEcRtis_mDv_8xc,https://kempten.enchilada.de/,yes,"Wednesday: 11:30AM–12AM, Thursday: 11:30AM–12AM, Friday: 11:30AM–1AM, Saturday: 11:30AM–1AM, Sunday: 4–11PM, Monday: 11:30AM–12AM, Tuesday: 11:30AM–12AM",,Hirnbeinstraße 6,Hirnbeinstraße 6,Kempten,87435.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOlDsefc6bss9VmOj7HX34pv7whLvPRxecA2n2l=w114-h86-k-no,"restaurants near Kempten, Germany",Bayern,ENCHILADA KEMPTEN,0.4864864864864865
ChIJuS2QcaVXn0cRmWmLf4fKO0M,nuernberg@enchilada.de,https://nuernberg.enchilada.de/,Enchilada Nürnberg,"Obstmarkt 10, 90403 Nürnberg, Germany",+49 911 2448498,Mexican restaurant,4.2,2265.0,49.4541893,11.0788468,ChIJuS2QcaVXn0cRmWmLf4fKO0M,https://nuernberg.enchilada.de/,yes,"Wednesday: 4–11PM, Thursday: 4–11PM, Friday: 12PM–1AM, Saturday: 12PM–1AM, Sunday: 12–11PM, Monday: 4–11PM, Tuesday: 4–11PM",Mitte,Obstmarkt 10,Obstmarkt 10,Nuremberg,90403.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMKmZz4sxkhTD36ecGrg1dp1E87lnW29keodBAI=w129-h86-k-no,restaurants,Bayern,ENCHILADA NÜRNBERG,0.45
ChIJS9gKfDQadkcRvW71rDwDEt8,rosenheim@enchilada.de,https://rosenheim.enchilada.de/,Enchilada Rosenheim,"Schmetterer Straße 18, 83022 Rosenheim, Germany",+49 8031 380306,Mexican restaurant,4.1,845.0,47.8540448,12.1201381,ChIJS9gKfDQadkcRvW71rDwDEt8,https://rosenheim.enchilada.de/,yes,"Wednesday: 5PM–12AM, Thursday: 5PM–12AM, Friday: 5PM–1AM, Saturday: 5PM–1AM, Sunday: 5PM–12AM, Monday: 5PM–12AM, Tuesday: 5PM–1AM",,Schmetterer Straße 18,Schmetterer Straße 18,Rosenheim,83022.0,,DE,https://lh5.googleusercontent.com/p/AF1QipN8PzBPk79NWg6-RSc-RCdtZ7kH8Q1k4l4vbfks=w86-h86-k-no-pi0-ya218.1943-ro-0-fo100,"restaurants near Rosenheim, Germany",Bayern,ENCHILADA ROSENHEIM,0.3902439024390244
ChIJ61iVFzSQokcRSr9slmTJFJ0,wuerzburg@enchilada.de,https://wuerzburg.enchilada.de/,Enchilada Würzburg,"Karmeliten Straße 20, 97070 Würzburg, Germany",+49 931 4044402,Mexican restaurant,4.0,1278.0,49.7943982,9.927694699999998,ChIJ61iVFzSQokcRSr9slmTJFJ0,https://wuerzburg.enchilada.de/,yes,"Wednesday: 5PM–12AM, Thursday: 5PM–12AM, Friday: 5PM–2AM, Saturday: 5PM–2AM, Sunday: 5PM–12AM, Monday: 5PM–12AM, Tuesday: 5PM–12AM",Altstadt,Karmeliten Straße 20,Karmeliten Straße 20,Würzburg,97070.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNT7CDIVdEDpqVTezkXl8k14nBCFRNJux3a_rk-=w86-h86-k-no-pi-0-ya160-ro-0-fo100,restaurants Würzburg,Bayern,ENCHILADA WÜRZBURG,0.4
ChIJKQpuTbpXn0cRdrvvKGWu0uI,reservierung@engelhardts-nuernberg.de,http://www.engelhardts-nuernberg.de/,Engelhardts Bio Restaurant,"Irrerstraße 9, 90403 Nürnberg, Germany",+49 911 203302,Thai restaurant,4.7,139.0,49.45547,11.073398300000001,ChIJKQpuTbpXn0cRdrvvKGWu0uI,http://www.engelhardts-nuernberg.de/,yes,"Wednesday: 5–11:30PM, Thursday: 5–11:30PM, Friday: 5–11:30PM, Saturday: 5–11:30PM, Sunday: Closed, Monday: 5–11:30PM, Tuesday: 5–11:30PM",Mitte,Irrerstraße 9,Irrerstraße 9,Nuremberg,90403.0,,DE,https://lh5.googleusercontent.com/p/AF1QipO90ZJS9WmgFm7MbTX58xTD-jhWlilHnK918TaK=w152-h86-k-no,"restaurants,",Bayern,ENGELHARDTS BIO RESTAURANT,0.3492063492063492
ChIJb-Q5SphXn0cRRDbZd-d4xQI,info@entenstuben.de,http://www.entenstuben.de/,Entenstuben,"Schranke 9, 90489 Nürnberg, Germany",+49 911 5209128,"French restaurant, Fine dining restaurant, Modern French restaurant",4.7,122.0,49.4535,11.09385,ChIJb-Q5SphXn0cRRDbZd-d4xQI,http://www.entenstuben.de/,yes,"Wednesday: 6–9:30PM, Thursday: 6–9:30PM, Friday: 6–9:30PM, Saturday: 6–9:30PM, Sunday: Closed, Monday: Closed, Tuesday: 6–9:30PM",Mitte,Schranke 9,Schranke 9,Nuremberg,90489.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMH92PNZMvvGIPZP-LSc33eAmilZJlltnkls4Sm=w129-h86-k-no,restaurants,Bayern,ENTENSTUBEN,0.6666666666666666
ChIJNfRL_ft1nkcRSw9WDJh9uS8,info@erbils.de,http://erbils.business.site/,Erbil's Vegan & Mediterran,"Breisacher Str. 13, 81667 München, Germany",+49 89 45240024,"Vegan restaurant, Caterer, Mediterranean restaurant",4.7,1501.0,48.13050850000001,11.6038692,ChIJNfRL_ft1nkcRSw9WDJh9uS8,http://erbils.business.site/,yes,"Wednesday: 10:30AM–8PM, Thursday: 10:30AM–8PM, Friday: 10:30AM–8PM, Saturday: 10:30AM–8PM, Sunday: 10:30AM–8PM, Monday: 10:30AM–8PM, Tuesday: 10:30AM–8PM",Au-Haidhausen,Breisacher Str. 13,Breisacher Str. 13,Munich,81667.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMtNJqQ9gIZgb5Kecqvkdnv-nfuiYupl4G9EtR1=w114-h86-k-no,restaurants,Bayern,ERBIL'S VEGAN & MEDITERRAN,0.35
ChIJE1mjbzy9nkcRuChosjaQQOw,info@erciyesrestaurant.de,http://www.erciyesrestaurant.de/,Erciyes Restaurant,"Ulmer Str. 35, 86154 Augsburg, Germany",+49 821 2411438,Turkish restaurant,4.6,944.0,48.3810425,10.8751936,ChIJE1mjbzy9nkcRuChosjaQQOw,http://www.erciyesrestaurant.de/,yes,"Wednesday: 7:30AM–11PM, Thursday: 7:30AM–11PM, Friday: 7:30AM–11PM, Saturday: 7:30AM–11PM, Sunday: 7:30AM–11PM, Monday: 7:30AM–11PM, Tuesday: 7:30AM–11PM",Augsburg-Oberhausen,Ulmer Str. 35,Ulmer Str. 35,Augsburg,86154.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOaVZMrOXcepp0PpX420s34v2LPYhiC4muDc3ww=w152-h86-k-no,restaurants Augsburg,Bayern,ERCIYES RESTAURANT,0.6976744186046512
ChIJNzb_ikejoUcRXo0MwQoaHjI,info@eremitenhof.de,https://www.eremitenhof.de/,Eremitenhof,"Eremitenhofstraße 34, 95448 Bayreuth, Germany",+49 921 92131,"Restaurant, Bar",3.9,57.0,49.9421656,11.6197025,ChIJNzb_ikejoUcRXo0MwQoaHjI,https://www.eremitenhof.de/,no,"Wednesday: Closed, Thursday: 5–11PM, Friday: 5–11PM, Saturday: 5–11PM, Sunday: 11AM–2PM, Monday: 5–11PM, Tuesday: 5–11PM",Eremitenhof,Eremitenhofstraße 34,Eremitenhofstraße 34,Bayreuth,95448.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNKW36HnP8Uqs4Vf5XeYKHMSYWdK01RiVirU83v=w114-h86-k-no,"restaurants near Bayreuth, Germany",Bayern,EREMITENHOF,0.6666666666666666
ChIJX_h-mkejoUcRWubYWosVG14,info@eremitenklause-bayreuth.de,https://www.eremitenklause-bayreuth.de/,Eremitenklause Bayreuth,"Eremitenhofstraße 29, 95448 Bayreuth, Germany",+49 921 799970,"Restaurant, Bowling alley, Franconian restaurant",4.5,288.0,49.9425,11.6205556,ChIJX_h-mkejoUcRWubYWosVG14,https://www.eremitenklause-bayreuth.de/,yes,"Wednesday: Closed, Thursday: 3–10PM, Friday: 3–10PM, Saturday: 3–10PM, Sunday: 11AM–10PM, Monday: Closed, Tuesday: 3–10PM",Eremitenhof,Eremitenhofstraße 29,Eremitenhofstraße 29,Bayreuth,95448.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOA4Jv-vzcAZQm8Tdvu5RXBOPEnu0CzW2PneJY_=w129-h86-k-no,"restaurants near Bayreuth, Germany",Bayern,EREMITENKLAUSE BAYREUTH,0.7407407407407407
ChIJh5ejPEBunkcRi82winTh1ZI,info@eriks-hotel.de,https://www.eriks-hotel.de/restaurant/,Eriks Restaurant,"Massenhauser Str. 1, 85376 Neufahrn bei Freising, Germany",+49 8165 9051950,Italian restaurant,4.6,223.0,48.331372,11.618841,ChIJh5ejPEBunkcRi82winTh1ZI,https://www.eriks-hotel.de/restaurant/,yes,"Wednesday: 12–2PM, Thursday: 12–2PM, Friday: 12–2PM, Saturday: 6–10PM, Sunday: Closed, Monday: 12–2PM, Tuesday: 12–2PM",Fürholzen,Massenhauser Str. 1,Massenhauser Str. 1,Neufahrn bei Freising,85376.0,,DE,https://lh5.googleusercontent.com/p/AF1QipN8uy05AbpcO-rJSo5uDNclY8Sp5PxyHFN_lV6Z=w129-h86-k-no,restaurants,Bayern,ERIKS RESTAURANT,0.2857142857142857
ChIJKZp58EOOokcRlqie0FOlZ1I,info@erksstube.de,http://www.erksstube.de/,Erks Stube,"Georg-Engel-Straße 19, 97076 Würzburg, Germany",+49 931 66398159,"Restaurant, Franconian restaurant",4.6,250.0,49.809372,9.9898312,ChIJKZp58EOOokcRlqie0FOlZ1I,http://www.erksstube.de/,yes,"Wednesday: 5–10:30PM, Thursday: 5–10:30PM, Friday: 5–10:30PM, Saturday: 5–10:30PM, Sunday: 11:30AM–2PM, Monday: Closed, Tuesday: Closed",Lengfeld,Georg-Engel-Straße 19,Georg-Engel-Straße 19,Würzburg,97076.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMH4zt6B7eDpkvSFj0M-FV901_Og2RFlIak14PJ=w128-h86-k-no,restaurants Würzburg,Bayern,ERKS STUBE,0.5185185185185185
ChIJ44HZcrqPokcRLLPBwX-jWXs,as4066@app-smart.de,https://ermis-bestellen.de/10606?utm_source=google&utm_medium=mybusiness&utm_campaign=gb,Ermis Restaurant and Delivery Service,"Mühlweg 33, 97218 Gerbrunn, Germany",+49 931 701393,"Greek restaurant, German restaurant, Grocery delivery service, Takeout restaurant, Pizza delivery",4.5,474.0,49.7833167,9.9810861,ChIJ44HZcrqPokcRLLPBwX-jWXs,https://ermis-bestellen.de/10606?utm_source=google&utm_medium=mybusiness&utm_campaign=gb,yes,"Wednesday: Closed, Thursday: 12–10PM, Friday: 12–9PM, Saturday: 12–10PM, Sunday: 12–10PM, Monday: 12–10PM, Tuesday: 12PM–12AM",,Mühlweg 33,Mühlweg 33,Gerbrunn,97218.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOhJ0SaGff7QPMRaKkcyHrkuI9WTLDGf-ZUVezV=w114-h86-k-no,restaurants Würzburg,Bayern,ERMIS RESTAURANT AND DELIVERY SERVICE,0.17857142857142858
ChIJd_0N4kcadkcRImyG8QRaeR0,kontakt@essbar-rosenheim.de,https://www.essbar-rosenheim.de/,essbar - pasta e caffe,"Ludwigspl. 15, 83022 Rosenheim, Germany",+49 8031 3521161,Fusion restaurant,4.6,121.0,47.85682,12.12974,ChIJd_0N4kcadkcRImyG8QRaeR0,https://www.essbar-rosenheim.de/,yes,"Wednesday: 11AM–4PM, Thursday: 11AM–10PM, Friday: 11AM–10PM, Saturday: 11AM–10PM, Sunday: Closed, Monday: Closed, Tuesday: 11AM–4PM",,Ludwigspl. 15,Ludwigspl. 15,Rosenheim,83022.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMZv8RPhKzQspLfEN7EDbhtPbaXJGIVAufxs_rd=w114-h86-k-no,"restaurants near Rosenheim, Germany",Bayern,ESSBAR - PASTA E CAFFE,0.4081632653061225
ChIJj8DrfON3nkcROm-yVjl796s,info@essence-restaurant.de,http://www.essence-restaurant.de/,ESSENCE Restaurant,"Gottfried-Keller-Straße 35, 81245 München, Germany",+49 89 80040025,"Restaurant, Fine dining restaurant, French restaurant, Lounge, Mediterranean restaurant",4.7,364.0,48.1505785,11.464078500000001,ChIJj8DrfON3nkcROm-yVjl796s,http://www.essence-restaurant.de/,yes,"Wednesday: 12–2:30PM, Thursday: 12–2:30PM, Friday: 12–2:30PM, Saturday: 6PM–12AM, Sunday: 6PM–12AM, Monday: Closed, Tuesday: Closed",Pasing-Obermenzing,Gottfried-Keller-Straße 35,Gottfried-Keller-Straße 35,Munich,81245.0,,DE,https://lh5.googleusercontent.com/p/AF1QipN4TYbUQJfP5kWh5yFeGP15a5P5WKFLFq3QBQtA=w128-h86-k-no,restaurants,Bayern,ESSENCE RESTAURANT,0.4090909090909091
ChIJC5nSangznEcRuhebix1AseU,kontakt@essensart-diessen.com,http://www.essensart-diessen.com/,essen’s ART,"Mühlstraße 41, 86911 Dießen am Ammersee, Germany",+49 8807 2140471,Restaurant,4.7,440.0,47.949073799999994,11.107876800000001,ChIJC5nSangznEcRuhebix1AseU,http://www.essensart-diessen.com/,yes,"Saturday: 10AM–10PM, Sunday: 10AM–10PM, Monday: Closed, Tuesday: Closed, Wednesday: 12–10PM, Thursday: 12–10PM, Friday: 12–10PM",Dießen am Ammersee,Mühlstraße 41,Mühlstraße 41,Dießen am Ammersee,86911.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMuJ0lskrFiXRL8V8X37ASSubFVf4Z11Ov4b_Bu=w114-h86-k-no,"restaurants,",Bayern,ESSEN’S ART,0.3
ChIJ47pfsa9Xn0cRcvyrpJd1XFg,essigbraetlein@web.de,https://www.essigbraetlein.de/,Essigbrätlein,"Weinmarkt 3, 90403 Nürnberg, Germany",+49 911 225131,"Fine dining restaurant, French restaurant, Restaurant",4.8,280.0,49.4550015,11.074926800000002,ChIJ47pfsa9Xn0cRcvyrpJd1XFg,https://www.essigbraetlein.de/,yes,"Wednesday: 12–3PM, Thursday: 12–3PM, Friday: 12–3PM, Saturday: 12–3PM, Sunday: Closed, Monday: Closed, Tuesday: 12–3PM",Mitte,Weinmarkt 3,Weinmarkt 3,Nuremberg,90403.0,,DE,https://lh5.googleusercontent.com/p/AF1QipN_j1vlx16ZXa82zb1gR8LGmZ7g8lbfH5oUF1cr=w86-h114-k-no,restaurants,Bayern,ESSIGBRÄTLEIN,0.6470588235294118
ChIJaWf7z6lYdEcRyi5g5NbCUdM,info@esskultur-passau.de,http://umami.esskultur-gruppe.de/,Esskultur - Umami Bar,"Grabengasse 13, 94032 Passau, Germany",+49 851 21373082,"Asian restaurant, Restaurant",4.8,226.0,48.574302,13.4611801,ChIJaWf7z6lYdEcRyi5g5NbCUdM,http://umami.esskultur-gruppe.de/,yes,"Wednesday: 6–8:30PM, Thursday: 6–8:30PM, Friday: 6–8:30PM, Saturday: 12–8:30PM, Sunday: 4–8PM, Monday: Closed, Tuesday: Closed",,Grabengasse 13,Grabengasse 13,Passau,94032.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNKN_n-XjmSm0Sf8D_eaUrDQNl5FUp76rvxNGMD=w86-h144-k-no,"restaurants near Passau, Germany",Bayern,ESSKULTUR - UMAMI BAR,0.4888888888888889
ChIJYfCeKkx0nkcR2yFR6xpGC0Q,info@estare.de,https://www.estare.de/,Estare Restaurant - Cafe - Bar,"Echinger Str. 1, 80805 München, Germany",+49 89 41226948,"Mediterranean restaurant, Takeout restaurant, Pizza restaurant, Restaurant, Turkish restaurant",4.3,537.0,48.1774534,11.6012337,ChIJYfCeKkx0nkcR2yFR6xpGC0Q,https://www.estare.de/,yes,"Saturday: 10AM–10PM, Sunday: 10AM–10PM, Monday: 10AM–10PM, Tuesday: 10AM–10PM, Wednesday: 10AM–10PM, Thursday: 10AM–10PM, Friday: 10AM–10PM",Schwabing-Freimann,Echinger Str. 1,Echinger Str. 1,Munich,80805.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNOPu1aQPbdWNs_O0maC8h0ciuAHplC4wC3Mcl3=w129-h86-k-no,"restaurants,",Bayern,ESTARE RESTAURANT - CAFE - BAR,0.2727272727272727
ChIJr8-WcYr2oUcRuU57RngUx1s,info@alexandros-forchheim.de,http://www.alexandros-forchheim.de/,Estiatorio Alexandros,"Hornschuch-Allee 32, 91301 Forchheim, Germany",+49 9191 3516993,Greek restaurant,4.6,307.0,49.7194886,11.060732400000001,ChIJr8-WcYr2oUcRuU57RngUx1s,http://www.alexandros-forchheim.de/,yes,"Wednesday: 11AM–2PM, Thursday: 11AM–2PM, Friday: 11AM–2PM, Saturday: 11AM–2PM, Sunday: 11AM–2PM, Monday: Closed, Tuesday: 11AM–2PM",,Hornschuch-Allee 32,Hornschuch-Allee 32,Forchheim,91301.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPfBLG7-JBHl0lnEezFcMrRoJqOUi0xMfCqoXEN=w152-h86-k-no,"restaurants,",Bayern,ESTIATORIO ALEXANDROS,0.4489795918367347
ChIJiRWNc7qinkcRiXEY1gqC62s,info@etem-augsburg.de,http://www.etem-augsburg.de/,Etem Kasap & Grill,"Gögginger Str. 80, 86159 Augsburg, Germany",+49 821 58971750,"Hamburger restaurant, Butcher shop",4.3,461.0,48.353862,10.881960000000001,ChIJiRWNc7qinkcRiXEY1gqC62s,http://www.etem-augsburg.de/,yes,"Wednesday: 11AM–10PM, Thursday: 11AM–10PM, Friday: 11AM–10PM, Saturday: 11AM–10PM, Sunday: 5–10PM, Monday: Closed, Tuesday: 11AM–10PM",Antonsviertel,Gögginger Str. 80,Gögginger Str. 80,Augsburg,86159.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNTFjJIk643AlotDuJ-ywT_bbGoOAgbbpBORvl7=w86-h114-k-no,restaurants Augsburg,Bayern,ETEM KASAP & GRILL,0.3076923076923077
ChIJAQBArxDcnUcR1zhUZ_IzGHE,info@eltersports.de,https://www.eltersports.de/2021/07/neuer-paechter-ettore-im-elters-restaurant/,Ettore da Elters Restaurant,"Südliche Münchner Str. 35, 82031 Grünwald, Germany",+49 89 649465023,"Italian restaurant, Pizza restaurant",4.9,18.0,48.0484901,11.5310638,ChIJAQBArxDcnUcR1zhUZ_IzGHE,https://www.eltersports.de/2021/07/neuer-paechter-ettore-im-elters-restaurant/,yes,"Wednesday: 11:30AM–10PM, Thursday: 11:30AM–10PM, Friday: 11:30AM–10PM, Saturday: 11:30AM–3PM, Sunday: 11:30AM–3PM, Monday: Closed, Tuesday: 11:30AM–3PM",,Südliche Münchner Str. 35,Südliche Münchner Str. 35,Grünwald,82031.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOoF2BA7pTybYsctHIvYOA6s66mAFneQL6YlTxc=w131-h86-k-no,"restaurants,",Bayern,ETTORE DA ELTERS RESTAURANT,0.39130434782608703
ChIJy6b3tBYjokcRa4XQ6FbVBT8,kontakt@restaurant-eulenspiegel.com,http://www.restaurant-eulenspiegel.com/,Eulenspiegel,"10, Ob. Brücke, 96047 Bamberg, Germany",+49 951 203052,"Restaurant, Franconian restaurant",4.0,398.0,49.8917786,10.8880211,ChIJy6b3tBYjokcRa4XQ6FbVBT8,http://www.restaurant-eulenspiegel.com/,yes,"Wednesday: 10AM–11PM, Thursday: 10AM–11PM, Friday: 10AM–11PM, Saturday: 10AM–11PM, Sunday: 10AM–11PM, Monday: 10AM–11PM, Tuesday: 10AM–11PM",,"10, Ob. Brücke","10, Ob. Brücke",Bamberg,96047.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMSoE7Mqg2dvzHxiAJfyMMuki2To-k89C2XiTaZ=w86-h114-k-no,"restaurants near Bamberg, Germany",Bayern,EULENSPIEGEL,0.4680851063829787
ChIJga1kh89cnkcRg694pCGZxJc,info@eurorastpark.de,https://www.autohof-schweitenkirchen.de/,Euro Rastpark Pfaffenhofen/Schweitenkirchen,"Robert-Koch-Straße 1, 85301 Schweitenkirchen, Germany",+49 8444 92000,"Restaurant, Bar, Hotel, Rest stop",4.1,3524.0,48.5102356,11.582478,ChIJga1kh89cnkcRg694pCGZxJc,https://www.autohof-schweitenkirchen.de/,yes,,Oberthann,Robert-Koch-Straße 1,Robert-Koch-Straße 1,Schweitenkirchen,85301.0,,DE,https://lh5.googleusercontent.com/p/AF1QipN1MJOgngVnJSXh2Vx0A9FHmM1qDBal8CFPGDGH=w152-h86-k-no,"restaurants,",Bayern,EURO RASTPARK PFAFFENHOFEN/SCHWEITENKIRCHEN,0.3492063492063492
ChIJBd0uuHZRnkcR0ZV23o_VhNY,info@evas-cafe.de,http://www.evas-cafe.de/,Eva´s Café,"Augsburger Str. 11, 85290 Geisenfeld, Germany",+49 8452 7359259,"Restaurant, Cafe, Coffee shop, Lounge",4.5,115.0,48.6835268,11.6089715,ChIJBd0uuHZRnkcR0ZV23o_VhNY,http://www.evas-cafe.de/,yes,"Wednesday: 7–11AM, Thursday: 7–11AM, Friday: 7–11AM, Saturday: 8–11AM, Sunday: 8–11AM, Monday: 7–11AM, Tuesday: 7–11AM",,Augsburger Str. 11,Augsburger Str. 11,Geisenfeld,85290.0,,DE,https://lh5.googleusercontent.com/p/AF1QipN3ScB7BL-VV4AdIi314fmG3ucmELefJYkxImKY=w114-h86-k-no,"restaurants,",Bayern,EVA´S CAFÉ,0.3703703703703704
ChIJg2UcagO9nkcRQkbKNaoLD2Y,info@exotiko.de,http://www.exotiko.de/,EXOTIKO Falafel Restaurant,"Frauentorstraße 4, 86152 Augsburg, Germany",+49 821 71049250,"Falafel restaurant, Halal restaurant, Middle Eastern restaurant, Sandwich shop, Soul food restaurant, Vegan restaurant, Vegetarian restaurant",4.8,197.0,48.3734313,10.8967701,ChIJg2UcagO9nkcRQkbKNaoLD2Y,http://www.exotiko.de/,yes,"Wednesday: 11:30AM–9PM, Thursday: 11:30AM–9PM, Friday: 11:30AM–9PM, Saturday: 11:30AM–9PM, Sunday: Closed, Monday: 11:30AM–9PM, Tuesday: 11:30AM–9PM",Augsburg-Innenstadt,Frauentorstraße 4,Frauentorstraße 4,Augsburg,86152.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPXfBXcIkqefiLB6a6RZfh7VrysrGLI6BNjcNhu=w86-h99-k-no,restaurants Augsburg,Bayern,EXOTIKO FALAFEL RESTAURANT,0.0975609756097561
ChIJWfduDipQn0cRzX2Xk24j3IM,info@fabiano-schwabach.de,http://www.fabiano-schwabach.de/,Fabiano,"Königspl. 33, 91126 Schwabach, Germany",+49 9122 8862470,"Italian restaurant, Restaurant",4.5,549.0,49.3289169,11.0200197,ChIJWfduDipQn0cRzX2Xk24j3IM,http://www.fabiano-schwabach.de/,yes,"Wednesday: 11:30AM–2PM, Thursday: 11:30AM–2PM, Friday: 11:30AM–2PM, Saturday: 11:30AM–2PM, Sunday: 11:30AM–2PM, Monday: 11:30AM–2PM, Tuesday: 11:30AM–2PM",,Königspl. 33,Königspl. 33,Schwabach,91126.0,,DE,https://lh5.googleusercontent.com/p/AF1QipO_in-YWuEFUag-TQ8KuW3Pf4VEg9Mo13jlBHsE=w114-h86-k-no,"restaurants,",Bayern,FABIANO,0.375
ChIJUc1bnZgbdkcRwfsfDtoV8Jo,info@facefood-rosenheim.de,https://www.facefood-rosenheim.de/,facefood Rosenheim,"Adlzreiterstraße 17, 83022 Rosenheim, Germany",+49 1516 6129009,Snack bar,4.6,11.0,47.858011,12.1289203,ChIJUc1bnZgbdkcRwfsfDtoV8Jo,https://www.facefood-rosenheim.de/,yes,"Wednesday: 11AM–10PM, Thursday: 11AM–10PM, Friday: 11AM–10PM, Saturday: 11AM–10PM, Sunday: 11AM–10PM, Monday: 11AM–10PM, Tuesday: 11AM–10PM",,Adlzreiterstraße 17,Adlzreiterstraße 17,Rosenheim,83022.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNZFEUKBmdKVAg_A0U6wHcSQLR71kALiIbUP0U-=w157-h86-k-no,"restaurants near Rosenheim, Germany",Bayern,FACEFOOD ROSENHEIM,0.7272727272727273
ChIJR3TWHVJWn0cRIDULXiAApI4,mail@falco-ristorantino.de,http://www.falco-ristorantino.de/,Falco Ristorantino,"Wiesentalstraße 1, 90419 Nürnberg, Germany",+49 911 37857499,Italian restaurant,4.4,404.0,49.457441,11.0586277,ChIJR3TWHVJWn0cRIDULXiAApI4,http://www.falco-ristorantino.de/,yes,"Wednesday: 11:30AM–2PM, Thursday: 11:30AM–2PM, Friday: 11:30AM–2PM, Saturday: 5:30PM–12AM, Sunday: Closed, Monday: Closed, Tuesday: 11:30AM–2PM",Mitte,Wiesentalstraße 1,Wiesentalstraße 1,Nuremberg,90419.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOzz9jnzLLVNZ0g91uEzDfKy29u3lagUhf-Efg8=w86-h152-k-no,restaurants,Bayern,FALCO RISTORANTINO,0.6818181818181818
ChIJVep7XwL_nkcRLD6Vd6zwUiw,famnguyen568@gmail.com,http://famnguyen-restaurant.de/,Fam. Nguyen Restaurant,"Beckerstraße 19, 85049 Ingolstadt, Germany",+49 841 99476891,"Vietnamese restaurant, Asian restaurant, Sushi restaurant",4.3,68.0,48.7659415,11.429771,ChIJVep7XwL_nkcRLD6Vd6zwUiw,http://famnguyen-restaurant.de/,yes,"Wednesday: 11AM–2:30PM, Thursday: 11AM–2:30PM, Friday: 11AM–2:30PM, Saturday: Closed, Sunday: 5–9PM, Monday: 11AM–2:30PM, Tuesday: 11AM–2:30PM",Altstadt Nordost,Beckerstraße 19,Beckerstraße 19,Ingolstadt,85049.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNkJExaQeryb3Tc1orbnKdvko6AopuMYs5eI-Wf=w152-h86-k-no,restaurants Ingolstadt,Bayern,FAM. NGUYEN RESTAURANT,0.3636363636363637
ChIJN5YKl6hYdEcRD2YkC4t9dRE,info@farmstead.de,http://www.farmstead.de/,Farmstead,"Nibelungenpl. 2, 94032 Passau, Germany",+49 851 85189240,"Restaurant, Cafe, Vegan restaurant, Vegetarian restaurant",4.6,101.0,48.571858,13.456830100000001,ChIJN5YKl6hYdEcRD2YkC4t9dRE,http://www.farmstead.de/,yes,"Wednesday: 11AM–3PM, Thursday: 11AM–3PM, Friday: 11AM–3PM, Saturday: Closed, Sunday: Closed, Monday: 11AM–3PM, Tuesday: 11AM–3PM",,Nibelungenpl. 2,Nibelungenpl. 2,Passau,94032.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNjdxYLqJqJJuiME2D9_6knScy_Z1hs83Tvujf4=w152-h86-k-no,"restaurants near Passau, Germany",Bayern,FARMSTEAD,0.6153846153846154
